Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	tree_length
7920	-3780.972	-3926.617	145.6448	0.170324	0.398304	0.601696	0.829676	1.442903	0.352519	0.0304385	0.105905	0.0692977	0.0828143	0.00529392	0.00962141	0.0337572	0.0330636	0.0434829	0.0528679	0.224942	0.0419155	0.09202	0.1078	0.0420064	0.111203	0.0620074	0.261634	0.0306238	0.0599514	0.146424	0.0440728	0.00104396	0.00941944	0.0536968	0.140867	0.023925	0.0610499	0.0377449	0.0291971	0.026675	0.072278	0.100858	0.0599591	0.0312672	0.0773069	0.211188	0.0285685	0.00270273	0.0285617	0.0293731	0.037595	0.0093711	0.0113886	0.0106243	0.0957425	0.0120313	0.0858008	0.0456118	0.0149074	0.0442945	0.00682221	0.0983488	0.0430041	0.0664048	0.0196324	0.0824459	0.011834	0.0538274	0.180356	0.11445	0.333786	0.0103437	0.0174357	0.0494334	0.0273353	0.0279859	0.0583272	0.0835409	0.0624712	0.0897688	0.310286	0.0722924	0.0454789	0.0634101	0.415074	0.0266935	0.0311275	0.0479116	0.0434068	0.0155741	0.0214636	0.200634	0.0318833	0.00834266	0.0705773	0.0188095	0.0757501	0.177818	0.314711	0.337659	0.169812	0.265186	0.523437	0.81713	1.2238	1.91045	3.77093	0.9597452	0.0553146	0.00477618	0.0166178	0.0108737	0.0129946	0.000830681	0.00150972	0.00529692	0.00518809	0.00682301	0.00829563	0.0352961	0.00657707	0.0144391	0.0169151	0.00659133	0.0174492	0.00972973	0.0410537	0.00480526	0.00940711	0.0229757	0.00691557	0.00016381	0.00147803	0.0084257	0.0221038	0.00375412	0.00957948	0.00592264	0.00458139	0.00418563	0.0113413	0.0158259	0.00940832	0.00490621	0.0121304	0.0331381	0.00448276	0.000424093	0.00448168	0.00460901	0.00589912	0.00147044	0.00178701	0.00166708	0.0150232	0.00188786	0.0134632	0.00715706	0.00233916	0.00695035	0.00107049	0.0154322	0.00674788	0.0104197	0.00308057	0.0129368	0.0018569	0.0084462	0.0283001	0.0179587	0.0523752	0.00162305	0.00273588	0.00775671	0.00428924	0.00439133	0.00915227	0.0131086	0.0098025	0.0140858	0.0486878	0.0113436	0.00713621	0.00994984	0.0651303	0.00418853	0.00488429	0.00751793	0.00681107	0.00244376	0.00336791	0.031482	0.00500289	0.00130907	0.0110745	0.00295145	0.0118861	6.372982
7956	-3788.267	-3932.627	144.3592	0.282658	0.440373	0.559627	0.717342	3.891941	0.223037	0.0191996	0.135971	0.0496167	0.0626409	0.0253335	0.030191	0.0712308	0.0533439	0.0360183	0.038031	0.0473749	0.0399175	0.0617903	0.132281	0.0236931	0.113508	0.0550671	0.200056	0.0234583	0.131792	0.123966	0.0403774	0.00652201	0.00198495	0.0173875	0.0601553	0.0120273	0.0280095	0.0030841	0.0831094	0.00686914	0.0665619	0.100778	0.0465498	0.0110144	0.049468	0.224559	0.0269979	0.0210124	0.00510053	0.00967944	0.0182172	0.00608438	0.00654162	0.0197403	0.157746	0.0105493	0.0729258	0.0318872	0.0264646	0.0463874	0.0289676	0.146564	0.0495251	0.0769118	0.0172116	0.0305188	0.0140538	0.0987624	0.158613	0.0852926	0.255263	0.0103329	0.0319183	0.0628712	0.043254	0.0276312	0.0517064	0.0948983	0.0698846	0.224559	0.385946	0.0330217	0.17847	0.038527	0.423974	0.0766903	0.0557418	0.0647696	0.0558213	0.0171053	0.00404329	0.177163	0.040306	0.0254348	0.0888549	0.0203685	0.0225776	0.314898	0.252768	0.0176973	0.414637	0.270281	0.528317	0.819499	1.22026	1.8928	3.69986	0.9459869	0.0359571	0.00309528	0.0219206	0.00799901	0.0100987	0.00408416	0.00486727	0.0114835	0.00859988	0.00580672	0.0061312	0.00763759	0.00643533	0.00996158	0.0213258	0.00381971	0.0182992	0.00887769	0.0322523	0.00378185	0.0212469	0.0199853	0.00650948	0.00105145	0.000320006	0.00280314	0.00969798	0.00193899	0.00451557	0.000497206	0.0133986	0.00110742	0.0107308	0.016247	0.00750456	0.0017757	0.00797503	0.0362025	0.00435249	0.00338754	0.000822286	0.00156048	0.00293691	0.000980899	0.00105461	0.00318246	0.0254312	0.00170072	0.0117568	0.00514073	0.00426651	0.00747839	0.00467004	0.0236284	0.00798424	0.0123994	0.00277478	0.00492012	0.0022657	0.0159221	0.025571	0.0137505	0.0411524	0.00166583	0.00514574	0.0101358	0.00697323	0.00445459	0.0083359	0.0152991	0.0112665	0.0362024	0.0622206	0.00532362	0.0287722	0.00621116	0.0683514	0.0123637	0.00898647	0.0104419	0.00899927	0.00275765	0.000651842	0.0285615	0.00649796	0.0041005	0.0143248	0.00328373	0.00363987	6.202862
7992	-3788.287	-3933.214	144.9264	0.234335	0.42409	0.575909	0.765666	2.466921	0.166925	0.0806173	0.102733	0.0888962	0.0796256	0.0067519	0.0270592	0.0479807	0.0799592	0.0191859	0.0298412	0.128551	0.032275	0.0700607	0.149709	0.12682	0.144662	0.0870742	0.232245	0.0482215	0.156303	0.0923887	0.0467596	0.0137617	0.00171648	0.013464	0.0732439	0.0409953	0.0276918	0.0119639	0.0542062	0.00272925	0.102288	0.0859984	0.0722359	0.0105694	0.0646122	0.228671	0.0426326	0.00687185	0.00914709	0.0178159	0.0505207	0.0169334	0.0211697	0.0322949	0.163566	0.014091	0.0591646	0.00716894	0.01146	0.13759	0.0139894	0.0497668	0.0482087	0.0285654	0.0272981	0.0301608	0.0283435	0.108184	0.0410034	0.141282	0.234635	0.0152686	0.0259077	0.0604183	0.083431	0.0194228	0.0303476	0.0264949	0.0889129	0.201117	0.27805	0.0135559	0.092507	0.0658773	0.402556	0.0670476	0.0754227	0.0556274	0.0614413	0.0602124	0.00152226	0.24609	0.0441061	0.0114246	0.0732693	0.0145061	0.0680973	0.124092	0.478141	0.0140733	0.383694	0.290231	0.546989	0.828427	1.20711	1.82819	3.44553	0.8944929	0.0261913	0.0126492	0.0161194	0.0139482	0.0124936	0.00105941	0.00424572	0.00752841	0.012546	0.00301035	0.00468223	0.0201702	0.0050641	0.0109929	0.0234901	0.0198987	0.0226981	0.0136624	0.0364404	0.00756619	0.0245246	0.0144962	0.0073368	0.00215928	0.000269324	0.00211256	0.0114923	0.00643236	0.00434497	0.0018772	0.00850521	0.000428232	0.0160494	0.0134936	0.0113342	0.00165839	0.010138	0.0358795	0.00668927	0.00107823	0.00143522	0.00279541	0.00792694	0.00265694	0.00332163	0.00506722	0.0256644	0.00221095	0.00928321	0.00112484	0.00179812	0.0215886	0.002195	0.00780865	0.00756418	0.00448205	0.00428321	0.00473237	0.00444723	0.0169746	0.00643363	0.0221679	0.0368153	0.00239571	0.00406505	0.00947992	0.0130907	0.00304753	0.00476168	0.00415717	0.0139509	0.0315562	0.0436274	0.00212699	0.0145148	0.0103365	0.0631629	0.0105201	0.0118342	0.0087282	0.00964044	0.00944762	0.00023885	0.0386127	0.00692045	0.00179258	0.0114963	0.00227607	0.0106848	6.373291
8028	-3792.129	-3937.94	145.8104	0.181418	0.403246	0.596754	0.818582	1.578777	0.236775	0.0224282	0.0781426	0.0454213	0.10265	0.0100461	0.0383191	0.0465637	0.0534639	0.146201	0.030199	0.0621871	0.0450934	0.0121358	0.114296	0.0470049	0.126267	0.0677251	0.232144	0.074329	0.0545744	0.147744	0.0836253	0.032053	0.0168183	0.0469979	0.0885698	0.0135284	0.0734313	0.0118761	0.0271026	0.0410819	0.074681	0.0744137	0.0775448	0.00363423	0.050379	0.204469	0.00832551	0.00896355	0.0255896	0.00716139	0.0597882	0.0122169	0.024847	0.0263169	0.130204	0.0144577	0.0264648	0.112073	0.0445678	0.0729414	0.0267437	0.141612	0.123409	0.00886835	0.0233457	0.0476853	0.0250706	0.0551748	0.0900166	0.133722	0.178999	0.00702949	0.0473883	0.102574	0.0808949	0.0328178	0.0940931	0.0321377	0.0502264	0.171707	0.293418	0.00309966	0.120949	0.0220036	0.329263	0.0680356	0.264444	0.0867595	0.0341915	0.00869207	0.00275867	0.0916846	0.0482402	0.0244831	0.048891	0.0516722	0.0120816	0.0930111	0.479191	0.190223	0.237575	0.303073	0.558663	0.833903	1.19918	1.78999	3.29953	0.8631854	0.037751	0.00357591	0.0124589	0.0072419	0.0163663	0.00160174	0.00610954	0.00742404	0.00852419	0.02331	0.00481488	0.00991501	0.00718961	0.00193492	0.0182232	0.00749439	0.0201317	0.010798	0.0370126	0.0118509	0.00870125	0.023556	0.0133331	0.00511047	0.00268149	0.00749327	0.0141214	0.00215694	0.0117078	0.00189351	0.0043212	0.00655003	0.011907	0.0118644	0.0123636	0.000579436	0.00803234	0.0326002	0.00132741	0.00142913	0.00407996	0.0011418	0.00953254	0.00194784	0.00396157	0.00419592	0.0207595	0.00230512	0.0042195	0.0178688	0.00710582	0.0116297	0.00426397	0.0225783	0.0196761	0.00141395	0.00372221	0.00760286	0.00399722	0.00879698	0.0143521	0.0213205	0.0285393	0.00112077	0.00755552	0.0163542	0.0128977	0.00523242	0.0150021	0.00512399	0.00800802	0.0273766	0.046782	0.000494205	0.0192839	0.00350822	0.0524971	0.0108475	0.0421625	0.0138328	0.00545144	0.00138585	0.000439838	0.014618	0.00769133	0.00390355	0.0077951	0.00823854	0.00192627	6.272016
8064	-3797.87	-3944.331	146.4613	0.131805	0.37889	0.62111	0.868196	1.057164	0.362714	0.0463797	0.12658	0.01146	0.091837	0.0255813	0.0435808	0.0294908	0.0453509	0.0946578	0.0547968	0.107396	0.0554606	0.0142014	0.0995509	0.0738476	0.22415	0.0691916	0.190707	0.00908302	0.163276	0.11402	0.0304496	0.00687951	0.00518122	0.0494939	0.0801932	0.0558775	0.0783913	0.0269767	0.056097	0.0260184	0.0534709	0.0525334	0.144871	0.00807688	0.131496	0.157433	0.0164139	0.00566743	0.0229185	0.00340608	0.0448312	0.00335886	0.0119602	0.0325596	0.0307545	0.0415524	0.0239474	0.0488723	0.0412699	0.0320667	0.0604801	0.100692	0.0316089	0.0580231	0.0622529	0.0114807	0.0197088	0.0653592	0.000657837	0.085131	0.216636	0.054912	0.41112	0.0450142	0.0495206	0.0200381	0.0268066	0.0707224	0.172332	0.153159	0.0312021	0.0789724	0.0864029	0.0116203	0.213762	0.0372622	0.12975	0.0452922	0.022422	0.0617871	0.136045	0.00956662	0.0530404	0.0533473	0.00704446	0.0825509	0.0452914	0.133518	0.424994	0.297686	0.143802	0.319412	0.573153	0.840591	1.18964	1.74473	3.13075	0.8252198	0.0585272	0.00748381	0.0204249	0.00184918	0.0148188	0.00412778	0.00703216	0.00475862	0.00731779	0.0152739	0.00884198	0.0173293	0.00894908	0.00229153	0.0160635	0.011916	0.0361687	0.0111647	0.0307723	0.00146563	0.0263461	0.0183982	0.00491333	0.00111007	0.000836038	0.00798631	0.0129399	0.00901635	0.0126492	0.00435294	0.00905178	0.00419832	0.00862803	0.00847676	0.0233764	0.00130328	0.0212181	0.0254033	0.00264853	0.000914494	0.00369811	0.000549602	0.00723394	0.000541984	0.00192989	0.0052538	0.00496253	0.00670488	0.00386414	0.007886	0.00665929	0.00517427	0.00975903	0.0162476	0.00510039	0.00936256	0.0100451	0.00185252	0.0031802	0.0105463	0.000106148	0.0137367	0.0349563	0.00886057	0.0663381	0.00726346	0.00799062	0.00323334	0.00432549	0.0114117	0.0278074	0.0247136	0.00503476	0.0127429	0.0139419	0.00187504	0.0344925	0.0060126	0.0209364	0.00730833	0.003618	0.00996992	0.0219522	0.00154366	0.00855857	0.00860808	0.00113669	0.0133204	0.00730819	6.197346
8100	-3800	-3945.292	145.292	0.19973	0.410919	0.589082	0.80027	1.835201	0.19281	0.146259	0.0230944	0.0154413	0.11492	0.0147237	0.0556576	0.0783808	0.0622428	0.0668067	0.0523606	0.160254	0.0563232	0.0501654	0.0985179	0.0524509	0.138858	0.149755	0.170567	0.0154248	0.132178	0.126062	0.0424464	0.0097035	0.00828383	0.0579718	0.0920963	0.0109693	0.0465658	0.0234769	0.106466	0.0432641	0.0397464	0.0473814	0.0962934	0.0111809	0.151397	0.120416	0.0239795	0.0163039	0.0193366	0.0283645	0.0313657	0.0461309	0.00584536	0.0381756	0.116964	0.156432	0.0396102	0.0397233	0.0163553	0.0805572	0.10876	0.104073	0.00489618	0.12658	0.0127083	0.0593231	0.057443	0.0337938	0.0387614	0.212062	0.0799135	0.0721607	0.340994	0.0269177	0.0706485	0.0149911	0.156689	0.095951	0.138817	0.0712894	0.0562311	0.0338867	0.0105684	0.0303492	0.0395995	0.209312	0.192896	0.0564757	0.0102277	0.0270282	0.0185409	0.0754784	0.0173872	0.0228574	0.010303	0.230499	0.0723808	0.157796	0.279686	0.299422	0.263096	0.336198	0.587651	0.847168	1.1804	1.70169	2.97444	0.7881843	0.0297508	0.0225679	0.00356348	0.0023826	0.0177322	0.00227187	0.008588	0.0120942	0.00960412	0.0103083	0.00807929	0.0247273	0.00869072	0.00774055	0.0152014	0.00809321	0.021426	0.0231073	0.0263186	0.00238006	0.0203951	0.0194514	0.00654951	0.00149726	0.0012782	0.00894508	0.0142105	0.00169257	0.00718513	0.00362251	0.0164278	0.00667568	0.00613289	0.00731098	0.0148581	0.00172521	0.0233607	0.0185804	0.00370006	0.00251571	0.00298365	0.00437667	0.00483975	0.00711803	0.000901944	0.00589052	0.0180476	0.0241376	0.00611188	0.00612933	0.00252363	0.01243	0.0167817	0.0160585	0.000755484	0.0195314	0.0019609	0.00915359	0.00886349	0.00521441	0.00598091	0.0327214	0.0123307	0.0111345	0.0526156	0.00415342	0.0109011	0.00231314	0.0241772	0.0148053	0.0214195	0.011	0.0086765	0.00522874	0.00163072	0.0046829	0.00611024	0.0322971	0.029764	0.00871425	0.00157815	0.00417046	0.00286087	0.0116464	0.00268285	0.00352691	0.00158976	0.0355662	0.0111684	6.480851
8136	-3797.531	-3942.571	145.0403	0.266335	0.435097	0.564903	0.733664	3.312102	0.236259	0.2244	0.00292485	0.0212177	0.0881498	0.0387991	0.0104461	0.0411427	0.0694768	0.0169147	0.0209907	0.114488	0.0358936	0.0583929	0.16049	0.0925996	0.126422	0.113059	0.176625	0.00404239	0.0979894	0.0984584	0.0778234	0.00599005	0.0121268	0.0545603	0.0755598	0.045237	0.12066	0.010351	0.0870215	0.0195337	0.0556468	0.0764769	0.0796254	0.0186481	0.0764	0.19137	0.0266766	0.00132743	0.00551582	0.0229212	0.0406228	0.00520101	0.0210353	0.0083045	0.0667577	0.0295888	0.0182146	0.160862	0.0379069	0.0587817	0.0205063	0.0214734	0.0219036	0.0886343	0.0196345	0.0771978	0.00173855	0.087475	0.0159969	0.0182881	0.285546	0.116531	0.0300212	0.00849961	0.0799329	0.000332789	0.00781023	0.0471828	0.0423867	0.108306	0.366852	0.0550426	0.199145	0.0599445	0.334647	0.029862	0.106254	0.0104469	0.0622006	0.038528	0.0299061	0.131026	0.0186379	0.0090791	0.067778	0.0442659	0.0503793	0.345791	0.114201	0.186256	0.353752	0.324594	0.577669	0.842652	1.18673	1.73109	3.08078	0.8135838	0.0389011	0.0369485	0.00048159	0.00349358	0.0145143	0.00638844	0.00172001	0.00677434	0.0114397	0.00278509	0.00345622	0.0188509	0.00591004	0.00961466	0.0264254	0.015247	0.0208159	0.0186157	0.0290821	0.000665597	0.0161344	0.0162116	0.012814	0.000986289	0.00199673	0.0089836	0.0124413	0.00744848	0.0198672	0.00170433	0.0143285	0.00321631	0.00916251	0.0125923	0.0131107	0.00307049	0.0125796	0.0315099	0.00439242	0.000218567	0.000908204	0.00377409	0.00668872	0.000856371	0.00346355	0.00136737	0.010992	0.00487193	0.00299912	0.0264867	0.00624154	0.00967868	0.00337646	0.0035357	0.00360652	0.014594	0.00323292	0.012711	0.000286261	0.0144032	0.00263397	0.00301122	0.0470164	0.0191873	0.00494313	0.0013995	0.0131613	5.47952e-05	0.00128599	0.00776886	0.00697917	0.017833	0.0604038	0.00906302	0.0327901	0.00987013	0.0551012	0.00491692	0.0174953	0.00172014	0.0102416	0.00634381	0.00492418	0.0215741	0.00306882	0.00149492	0.01116	0.00728858	0.00829517	6.073321
8172	-3794.288	-3939.774	145.4859	0.214728	0.416818	0.583183	0.785271	2.081602	0.234375	0.0370784	0.0657717	0.0581556	0.0718537	0.0111379	0.00805042	0.0513353	0.0924524	0.109317	0.0229014	0.188353	0.0670855	0.0442535	0.121661	0.105687	0.117764	0.124353	0.207035	0.0155011	0.125468	0.125791	0.0480587	0.0137822	0.00823914	0.0557364	0.0867654	0.0625736	0.0629984	0.0123971	0.0505738	0.00886746	0.0631838	0.0553781	0.0888562	0.0339753	0.0738345	0.18454	0.0657041	0.00721648	0.0097626	0.00484856	0.0601521	0.00388735	0.0339507	0.0278159	0.0958069	0.0174752	0.0361017	0.204957	0.0461842	0.119378	0.0233572	0.0446906	0.0744025	0.0510562	0.0296524	0.0550948	0.00764977	0.0348149	0.0109617	0.00561623	0.216264	0.175728	0.0121834	0.00291729	0.0919027	0.00404663	0.0374821	0.191546	0.0374665	0.130228	0.230243	0.0659699	0.0232661	0.0188679	0.374805	0.0318375	0.212775	0.0303336	0.0485335	0.0282199	0.0231112	0.070732	0.0107354	0.0028131	0.0602622	0.0517871	0.0875262	0.16376	0.27171	0.119815	0.444714	0.322076	0.57548	0.841654	1.18814	1.73768	3.10486	0.8192141	0.0374565	0.00592565	0.0105113	0.0092941	0.0114832	0.00178	0.00128657	0.00820412	0.0147752	0.0174704	0.00365998	0.0301015	0.0107212	0.00707234	0.0194432	0.0168902	0.0188204	0.0198733	0.0330872	0.0024773	0.0200516	0.0201032	0.00768048	0.0022026	0.00131673	0.00890748	0.0138664	0.0100002	0.0100681	0.00198123	0.00808242	0.00141715	0.0100977	0.00885022	0.0142005	0.00542974	0.0117998	0.0294921	0.0105005	0.0011533	0.0015602	0.00077487	0.00961317	0.000621255	0.0054258	0.00444538	0.0153113	0.00279279	0.00576957	0.032755	0.00738089	0.0190783	0.00373281	0.0071422	0.0118906	0.00815952	0.00473887	0.00880493	0.00122254	0.00556392	0.00175183	0.000897554	0.0345621	0.0280838	0.00194708	0.000466224	0.0146874	0.00064671	0.00599018	0.0306119	0.00598768	0.0208123	0.0367961	0.0105429	0.00371825	0.00301536	0.0598992	0.00508808	0.0340045	0.00484775	0.00775635	0.00450994	0.00369349	0.011304	0.00171568	0.000449573	0.00963076	0.00827632	0.0139879	6.257261
8208	-3777.556	-3920.383	142.8273	0.261643	0.433541	0.566459	0.738357	3.166849	0.201553	0.101074	0.0533703	0.0321042	0.0906399	0.0136448	0.0263509	0.0531033	0.0424116	0.0926507	0.0634603	0.144499	0.0298014	0.0358776	0.219098	0.103649	0.156475	0.0861287	0.205912	0.0826345	0.147911	0.258641	0.0756533	0.0114233	0.00637552	0.0594497	0.0824368	0.0500317	0.0858148	0.0299842	0.0760513	0.000125911	0.169159	0.0917936	0.120718	0.00337519	0.170286	0.149552	0.021002	0.00392902	0.0219291	0.0291276	0.0615895	0.00525289	0.0060616	0.0159732	0.127904	0.151417	0.00732915	0.0311407	0.0651357	0.0173045	0.154196	0.100756	0.0119888	0.385042	0.016436	0.0195214	0.0016101	0.0421921	0.124267	0.160676	0.0578281	0.276478	0.245916	0.0233542	0.0617405	0.0393647	0.236246	0.126411	0.15872	0.0755639	0.0114476	0.0237766	0.00458073	0.0286207	0.0506439	0.0182135	0.162551	0.00887665	0.100091	0.0457883	0.0361092	0.0565701	0.0240715	0.0181984	0.00134528	0.353036	0.0542593	0.298075	0.211896	0.024856	0.465173	0.316757	0.570825	0.839525	1.19115	1.75185	3.15699	0.831254	0.0275918	0.0138367	0.0073062	0.00439495	0.0124083	0.00186792	0.00360733	0.00726964	0.00580598	0.0126835	0.00868748	0.0197814	0.0040797	0.0049115	0.0299937	0.0141892	0.0214208	0.0117907	0.0281886	0.0113124	0.0202485	0.0354069	0.0103566	0.00156381	0.000872784	0.00813844	0.0112853	0.00684916	0.0117477	0.00410473	0.0104111	1.72367e-05	0.0231572	0.0125662	0.0165258	0.00046205	0.0233115	0.0204731	0.00287509	0.000537869	0.00300201	0.00398746	0.00843137	0.0007191	0.00082981	0.00218668	0.0175096	0.0207284	0.00100333	0.00426304	0.00891683	0.00236892	0.0211089	0.0137931	0.00164122	0.0527108	0.00225002	0.00267241	0.000220417	0.00577594	0.0170116	0.0219959	0.00791645	0.0378488	0.0336649	0.0031971	0.00845204	0.00538888	0.0323412	0.0173053	0.0217282	0.0103444	0.00156713	0.00325493	0.000627085	0.00391806	0.00693296	0.00249336	0.0222526	0.00121518	0.0137021	0.00626824	0.00494321	0.00774423	0.00329529	0.00249129	0.000184164	0.0483293	0.00742789	7.304804
8244	-3780.406	-3925.513	145.1073	0.176972	0.401295	0.598706	0.823027	1.522738	0.251776	0.102129	0.0576909	0.00938063	0.105526	0.0338136	0.0120751	0.0545353	0.0697134	0.084581	0.0394358	0.10795	0.0401375	0.0616543	0.175608	0.0471312	0.156903	0.0659839	0.281873	0.068428	0.114774	0.107066	0.0621471	0.0101187	0.0172945	0.0558708	0.089464	0.0325815	0.0856075	0.040173	0.045717	0.000165066	0.0931696	0.0511903	0.0851205	0.0162965	0.105285	0.336121	0.0694353	0.0220787	0.00912051	0.0157277	0.0341464	0.00661925	0.0281546	0.0232975	0.19378	0.178487	0.00367184	0.041202	0.0511496	0.0328581	0.1864	0.0443501	0.0463709	0.159609	0.0162194	0.0292377	0.0115013	0.0308751	0.117256	0.17411	0.0555552	0.155277	0.505986	0.040432	0.0370951	0.00950762	0.0508337	0.0675616	0.15029	0.0651907	0.00385439	0.0321617	0.0649187	0.0238112	0.0183076	0.0984776	0.0425597	0.0022389	0.0353486	0.040821	0.0350827	0.0143582	0.0479739	0.0156099	0.00999697	0.305623	0.0248221	0.111503	0.37513	0.22382	0.289547	0.284292	0.541502	0.825825	1.21091	1.84672	3.51751	0.9094416	0.0378392	0.0153489	0.00867032	0.00140981	0.0158594	0.00508182	0.00181475	0.00819606	0.0104772	0.0127116	0.00592677	0.0162237	0.00603223	0.00926597	0.026392	0.0070833	0.0235808	0.00991666	0.0423625	0.010284	0.0172494	0.0160908	0.00934003	0.00152073	0.00259918	0.00839677	0.0134455	0.00489664	0.0128659	0.00603757	0.00687077	2.48076e-05	0.0140024	0.00769334	0.0127927	0.00244918	0.0158232	0.0505154	0.0104354	0.00331819	0.00137071	0.0023637	0.00513184	0.000994801	0.00423133	0.00350135	0.0291231	0.0268247	0.000551837	0.00619222	0.00768723	0.00493821	0.0280138	0.00666534	0.00696904	0.0239874	0.0024376	0.0043941	0.00172852	0.0046402	0.0176223	0.0261668	0.00834935	0.0233364	0.0760441	0.00607649	0.005575	0.00142889	0.00763975	0.0101538	0.022587	0.00979745	0.000579274	0.00483356	0.00975657	0.00357857	0.00275143	0.0148001	0.00639627	0.000336483	0.00531252	0.00613495	0.00527254	0.00215788	0.00720995	0.00234599	0.00150244	0.0459319	0.00373049	6.653841
