Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	tree_length
14148	-3791.09	-3938.403	147.3138	0.187185	0.405723	0.594276	0.812816	1.654884	0.237594	0.0830111	0.131649	0.0269791	0.0766208	0.0292046	0.00758117	0.0520834	0.0479987	0.0871541	0.0210172	0.136307	0.0315293	0.0179243	0.0556163	0.078033	0.110996	0.071152	0.170248	0.0281093	0.108519	0.126181	0.065278	0.0042917	0.0106904	0.0105617	0.0629929	0.00559019	0.083523	0.0242892	0.0337935	0.0227636	0.047501	0.0676387	0.0687246	0.0469944	0.0549161	0.260902	0.0239711	0.0136536	0.00362044	0.00932059	0.0343746	0.0185664	0.0129614	0.0193425	0.129601	0.0203397	0.097707	0.0647746	0.0345647	0.0543661	0.0468424	0.0155268	0.0881037	0.108787	0.0461736	0.109327	0.130125	0.0248654	0.179521	0.210715	0.0304546	0.101645	0.0321159	0.0446454	0.023733	0.0473788	0.0816332	0.0278065	0.063915	0.00735852	9.89385e-05	0.0956041	0.0368522	0.011804	0.0512503	0.0428219	8.01221e-05	0.019476	0.120904	0.229212	0.0424461	0.0721839	0.00382248	0.0132341	0.063685	0.0379426	0.0139604	0.203236	0.112101	0.368652	0.316011	0.306148	0.56142	0.835184	1.19734	1.7812	3.26639	0.8558864	0.0438432	0.015318	0.0242931	0.00497845	0.0141388	0.00538912	0.00139895	0.00961094	0.0088572	0.0160825	0.0038783	0.0251528	0.00581811	0.00330758	0.0102629	0.0143994	0.0204821	0.0131297	0.0314158	0.005187	0.020025	0.0232841	0.0120458	0.000791948	0.00197269	0.00194895	0.0116241	0.00103156	0.0154125	0.00448209	0.00623592	0.00420057	0.00876537	0.0124814	0.0126817	0.00867187	0.0101337	0.0481442	0.00442339	0.00251951	0.000668079	0.00171993	0.00634314	0.00342606	0.00239176	0.00356928	0.0239154	0.00375328	0.0180299	0.0119529	0.00637822	0.0100322	0.00864384	0.00286516	0.0162578	0.0200744	0.00852041	0.0201741	0.0240119	0.00458842	0.033127	0.0388833	0.00561978	0.0187565	0.00592635	0.00823842	0.00437946	0.00874281	0.0150638	0.00513112	0.0117942	0.00135787	1.82571e-05	0.0176418	0.00680034	0.00217819	0.00945722	0.00790193	1.47849e-05	0.00359391	0.0223103	0.0422966	0.00783259	0.0133201	0.000705362	0.00244209	0.0117518	0.00700154	0.00257611	5.419173
14184	-3791.305	-3936.183	144.8779	0.162775	0.394795	0.605205	0.837226	1.357605	0.280164	0.036576	0.159056	0.0481251	0.127739	0.0271306	0.0398956	0.0695022	0.0596687	0.0498524	0.044872	0.137096	0.0659879	0.103097	0.0881094	0.0941709	0.157865	0.0534806	0.33139	0.0493522	0.124494	0.130844	0.0992124	0.00438615	0.00249858	0.0580407	0.0788434	0.0222968	0.0674099	0.0529272	0.0885687	0.05649	0.0695214	0.0363642	0.0663132	0.0553657	0.125566	0.240923	0.0301246	0.00296051	0.0100301	0.01834	0.0225449	0.00082659	0.0325304	0.0399055	0.0374297	0.0384219	0.0810458	0.0492447	0.0368852	0.0213569	0.0587911	0.0107254	0.146534	0.0792188	0.123666	0.133907	0.118179	0.0401701	0.273562	0.347222	0.0938937	0.1061	0.0178486	0.0577073	0.0261821	0.0185982	0.148184	0.0840915	0.0688312	0.062572	0.00311975	0.193378	0.0582516	0.00267511	0.0677972	0.00207214	4.49765e-05	0.0213177	0.103438	0.28574	0.0574878	0.0672716	0.00593529	0.0272599	0.0825349	0.041965	0.0726814	0.0809892	0.240268	0.492206	0.186536	0.347115	0.596881	0.851297	1.17468	1.67538	2.88089	0.7650786	0.0404056	0.00527503	0.0229392	0.00694066	0.0184226	0.0039128	0.0057538	0.0100237	0.00860549	0.00718977	0.0064715	0.0197721	0.00951685	0.0148687	0.0127072	0.0135814	0.0227675	0.00771303	0.0477934	0.00711763	0.0179547	0.0188704	0.0143085	0.000632575	0.000360348	0.0083707	0.0113709	0.00321567	0.00972193	0.00763323	0.0127735	0.00814706	0.0100265	0.00524449	0.00956377	0.00798491	0.0181093	0.0347462	0.00434461	0.000426968	0.00144656	0.00264501	0.00325145	0.000119212	0.00469157	0.00575522	0.00539816	0.00554125	0.0116885	0.00710213	0.00531963	0.00308012	0.00847892	0.00154683	0.0211333	0.011425	0.0178353	0.0193122	0.0170439	0.00579337	0.0394534	0.0500767	0.0135415	0.0153019	0.00257415	0.00832262	0.00377601	0.00268225	0.0213713	0.0121278	0.00992691	0.00902421	0.000449934	0.0278891	0.00840111	0.000385808	0.00977779	0.000298847	6.48656e-06	0.00307447	0.0149179	0.0412098	0.00829095	0.00970199	0.000855995	0.00393145	0.0119033	0.00605224	0.0104822	6.933795
14220	-3779.189	-3924.998	145.809	0.211082	0.415412	0.584588	0.788918	2.018253	0.282122	0.0171431	0.131603	0.0328415	0.0385769	0.0506746	0.030802	0.0421007	0.0472288	0.147719	0.026936	0.0489859	0.0507777	0.121697	0.187342	0.105767	0.169809	0.108305	0.195272	0.0376002	0.0949944	0.172008	0.0527765	0.00960131	0.00791635	0.0264526	0.0925671	0.016715	0.0740605	0.0289434	0.0696472	0.0484667	0.07065	0.0556082	0.0679119	0.0172894	0.0631579	0.216942	0.0271624	0.00883882	0.0177838	0.02698	0.0291157	0.0167197	0.0545144	0.0194949	0.00402337	0.00969794	0.0866598	0.0621051	0.010243	0.0523066	0.0603971	0.00974758	0.164545	0.092135	0.0786566	0.201678	0.100671	0.0143219	0.266638	0.234719	0.0263659	0.0988306	0.00891363	0.0723116	0.00567132	0.0275267	0.0500504	0.0896022	0.0425082	0.0281059	0.00407178	0.096638	0.0578975	0.0205085	0.0396124	0.0366131	0.000156457	0.0132209	0.0541226	0.386424	0.0474271	0.0577682	0.012691	0.0054852	0.0192133	0.0527013	0.0145966	0.226022	0.20635	0.312729	0.254899	0.298573	0.554602	0.832007	1.20191	1.8031	3.34926	0.8740017	0.046423	0.00282089	0.0216552	0.00540406	0.00634781	0.00833847	0.00506846	0.00692765	0.00777148	0.0243071	0.00443231	0.0080606	0.00835545	0.0200252	0.0308271	0.0174039	0.0279419	0.0178215	0.0321319	0.00618709	0.0156313	0.0283038	0.00868434	0.00157989	0.00130263	0.00435276	0.0152319	0.00275045	0.0121866	0.00476263	0.0114604	0.00797518	0.0116254	0.0091503	0.0111749	0.00284497	0.0103926	0.0356976	0.00446955	0.00145442	0.00292632	0.00443955	0.00479098	0.00275122	0.00897032	0.00320787	0.000662044	0.00159579	0.0142598	0.0102194	0.00168548	0.00860702	0.00993832	0.00160396	0.0270758	0.0151608	0.0129429	0.033186	0.0165653	0.00235665	0.0438752	0.0386229	0.0043385	0.0162625	0.00146673	0.0118988	0.000933213	0.0045295	0.00823576	0.014744	0.0069947	0.00462482	0.00067001	0.0159017	0.009527	0.00337466	0.0065182	0.00602466	2.5745e-05	0.00217549	0.00890585	0.0635858	0.00780411	0.00950573	0.0020883	0.000902587	0.00316153	0.00867197	0.00240187	6.077199
14256	-3797.742	-3942.952	145.2097	0.245763	0.428133	0.571866	0.754237	2.732889	0.328468	0.078028	0.0656705	0.0125595	0.0368632	0.064434	0.00494385	0.0262261	0.0794504	0.0875473	0.0317525	0.0696622	0.0302101	0.0421907	0.13299	0.101307	0.0889451	0.0796903	0.269532	0.0252583	0.116382	0.115166	0.0492106	0.0121165	0.00268188	0.0543958	0.121722	0.0401001	0.0480455	0.0582372	0.0472274	0.0202898	0.103764	0.0478041	0.0582127	0.0245891	0.0477422	0.260183	0.0249568	0.0540603	0.0183599	0.0320794	0.0854624	0.0133923	0.00930562	0.026425	0.0551081	0.102357	0.113735	0.0520699	0.370312	0.0250335	0.059429	0.208552	0.0221621	0.00878051	0.01903	0.0456465	0.086275	0.0108625	0.0125898	0.144247	0.0610432	0.0230539	0.016956	0.00905335	0.0166592	0.112859	0.0387684	0.0568252	0.026443	0.104433	0.0560909	0.323527	0.0412529	0.00291931	0.00933785	0.0626875	0.057693	0.0595349	0.0760853	0.00782846	0.00614041	0.250821	0.0701159	0.0231249	0.00358427	0.0387166	0.0552601	0.264175	0.117169	0.345179	0.273477	0.268541	0.526656	0.818694	1.22146	1.89877	3.72382	0.9506553	0.0538945	0.0128027	0.0107751	0.00206075	0.00604845	0.0105722	0.000811179	0.00430313	0.0130361	0.0143646	0.00520991	0.0114301	0.00495683	0.00692258	0.0218208	0.0166222	0.014594	0.0130755	0.0442244	0.00414435	0.0190958	0.0188962	0.0080744	0.00198806	0.000440038	0.00892518	0.019972	0.00657956	0.00788323	0.00955547	0.00774899	0.00332912	0.0170255	0.00784363	0.00955144	0.00403454	0.00783346	0.0426904	0.00409487	0.00887013	0.00301246	0.00526353	0.0140225	0.00219739	0.00152685	0.00433577	0.00904204	0.0167946	0.0186615	0.00854355	0.0607602	0.00410745	0.00975101	0.0342189	0.00363633	0.00144069	0.00312241	0.0074896	0.0141559	0.0017823	0.00206572	0.0236678	0.0100159	0.00378265	0.00278212	0.00148546	0.00273341	0.0185178	0.00636106	0.00932379	0.00433873	0.0171352	0.00920331	0.0530837	0.00676871	0.000478996	0.00153214	0.0102857	0.00946619	0.0097684	0.012484	0.00128448	0.00100751	0.0411544	0.0115045	0.00379431	0.000588101	0.00635256	0.009067	6.094645
14292	-3786.751	-3932.424	145.6727	0.192361	0.407898	0.592102	0.807639	1.726715	0.172219	0.0822046	0.0631097	0.0529941	0.0166505	0.0986942	0.0146433	0.0644415	0.0274791	0.128052	0.0436624	0.102153	0.05422	0.0833613	0.067427	0.0804642	0.150152	0.103908	0.192334	0.0596535	0.0549446	0.187483	0.0567423	0.00787022	0.00345442	0.0883031	0.0924302	0.0434772	0.0391878	0.0558169	0.0581448	0.0489576	0.0350122	0.0409722	0.0814926	0.00954494	0.121032	0.246427	0.0314823	0.0112209	0.00491122	0.0119608	0.0231526	0.0127419	0.013455	0.0124058	0.30873	0.00100382	0.245427	0.0192802	0.0042466	0.0413162	0.0316469	0.0872588	0.0322727	0.122347	0.0405626	0.297991	0.103363	0.0774472	0.0160729	0.0189408	0.133689	0.086618	0.0192654	0.00428665	0.0174025	0.0458154	0.194643	0.00611379	0.0100271	0.0547213	0.154868	0.179686	0.0676921	0.184487	0.00484429	0.105209	0.0269345	0.113582	0.165389	0.0360892	0.00192436	0.0554332	0.0162288	0.0581319	0.04802	0.0258511	0.0142304	0.307554	0.115641	0.359999	0.216806	0.343401	0.593757	0.849905	1.1766	1.68419	2.91205	0.7728574	0.0272088	0.0129875	0.00997067	0.00837251	0.0026306	0.0155926	0.00231348	0.0101811	0.0043414	0.0202309	0.0068982	0.0161391	0.00856619	0.0131702	0.0106528	0.0127125	0.0237225	0.0164164	0.0303868	0.00942463	0.00868067	0.0296204	0.00896468	0.00124341	0.000545762	0.013951	0.014603	0.00686894	0.00619126	0.00881848	0.00918626	0.00773478	0.00553156	0.00647318	0.012875	0.001508	0.0191218	0.0389329	0.00497387	0.00177279	0.000775921	0.00188968	0.00365786	0.00201309	0.00212574	0.00195998	0.0487761	0.000158593	0.0387748	0.00304607	0.000670918	0.00652752	0.00499987	0.013786	0.00509874	0.0193295	0.00640846	0.0470794	0.0163303	0.0122358	0.00253935	0.00299245	0.0211214	0.0136847	0.00304372	0.000677245	0.00274941	0.00723835	0.0307515	0.000965913	0.00158418	0.00864538	0.0244676	0.0283885	0.0106946	0.0291471	0.000765347	0.0166219	0.00425537	0.0179447	0.0261297	0.00570171	0.000304028	0.00875785	0.00256398	0.00918422	0.00758665	0.0040842	0.00224824	6.329538
14328	-3798.412	-3943.613	145.2004	0.20994	0.414968	0.585031	0.79006	1.998897	0.300102	0.12187	0.018655	0.0555449	0.117855	0.0338608	0.0353877	0.0450378	0.0328343	0.0584742	0.0510303	0.0928861	0.0585202	0.0202557	0.0759489	0.045178	0.204211	0.0583469	0.204601	0.0161922	0.143762	0.129762	0.0752601	0.00457009	0.0247017	0.050513	0.112619	0.0355537	0.065139	0.055327	0.0818597	0.0600995	0.0647498	0.0597212	0.0865664	0.00772414	0.032085	0.259034	0.0397756	0.0480346	0.0174305	0.00727713	0.00867349	0.0172883	0.0217395	0.0275922	0.360018	0.0020244	0.290933	0.00825482	0.0230571	0.028281	0.0657755	0.0951793	0.0389825	0.0858015	0.116054	0.110973	0.236894	0.132901	0.0016754	0.0325997	0.1828	0.0696932	0.127591	0.0134768	0.0288676	0.0585163	0.119698	0.00641513	0.0213578	0.0310893	0.0530799	0.004795	0.0235112	0.174742	0.0268796	0.0236304	0.0104657	0.132574	0.142721	0.02049	0.0239724	0.0590541	0.00407463	0.0340044	0.0716922	0.0272868	0.0492162	0.203855	0.134065	0.524115	0.137965	0.255483	0.514007	0.812508	1.23076	1.9455	3.91415	0.9866992	0.0472249	0.0191778	0.00293561	0.00874069	0.0185459	0.00532843	0.0055687	0.00708727	0.0051669	0.00920166	0.00803026	0.0146168	0.0092089	0.00318749	0.0119515	0.00710933	0.0321352	0.00918162	0.0321966	0.00254805	0.0226227	0.0204198	0.0118431	0.000719161	0.00388713	0.00794886	0.017722	0.00559482	0.0102504	0.0087064	0.0128817	0.00945741	0.0101892	0.00939788	0.0136223	0.00121549	0.00504898	0.0407622	0.00625919	0.00755885	0.00274291	0.00114515	0.00136488	0.00272053	0.00342099	0.00434197	0.0566534	0.000318565	0.0457819	0.001299	0.00362833	0.00445037	0.0103506	0.0149777	0.00613439	0.0135019	0.0182625	0.017463	0.0372782	0.0209137	0.000263646	0.00512998	0.0287659	0.0109671	0.020078	0.00212074	0.00454268	0.00920828	0.0188359	0.0010095	0.00336092	0.0048923	0.00835279	0.000754554	0.00369979	0.0274978	0.00422984	0.00371854	0.00164691	0.0208622	0.0224589	0.00322436	0.00377237	0.00929291	0.000641195	0.00535101	0.0112817	0.00429393	0.00774479	6.354749
14364	-3801.61	-3946.022	144.4119	0.232579	0.423458	0.576542	0.767421	2.429012	0.282146	0.0863239	0.0189426	0.03715	0.064528	0.061787	0.00697116	0.0505525	0.0525101	0.10968	0.0812205	0.264502	0.0857159	0.0178726	0.0944398	0.140926	0.232237	0.0701439	0.170159	0.0531861	0.115	0.149693	0.028136	0.0107794	0.0060306	0.0830425	0.108829	0.0323652	0.046016	0.027882	0.0413237	0.0204265	0.125107	0.0687718	0.0792567	0.00831458	0.0805631	0.386604	0.0200676	0.00987485	0.0111754	0.0146694	0.00790702	0.0218565	0.0109223	0.00542841	0.478558	0.021053	0.24233	0.0170777	0.0338832	0.115475	0.0823842	0.0381304	0.0244582	0.0131024	0.0939005	0.123591	0.258937	0.0539466	0.00245728	0.00938437	0.18892	0.0795241	0.0633281	0.0732508	0.00878963	0.0155356	0.18969	0.00967069	0.0107628	0.0397695	0.110044	0.0171998	0.0306063	0.165023	0.00408828	0.0180755	0.0210093	0.0538734	0.135558	0.0523024	0.0357762	0.0622254	0.0317318	0.0635838	0.0439444	0.0170019	0.0300398	0.104303	0.292431	0.222777	0.38049	0.30179	0.557507	0.833364	1.19996	1.7937	3.31356	0.8662543	0.0422309	0.0129207	0.00283528	0.00556053	0.00965839	0.00924812	0.00104343	0.00756658	0.00785958	0.0164167	0.0121569	0.03959	0.0128297	0.00267512	0.0141355	0.0210934	0.0347606	0.010499	0.025469	0.00796076	0.0172129	0.0224057	0.00421132	0.00161344	0.000902645	0.0124296	0.0162893	0.00484434	0.00688756	0.00417331	0.00618523	0.00305739	0.0187257	0.0102936	0.0118629	0.00124451	0.0120585	0.057866	0.00300366	0.00147804	0.00167271	0.00219568	0.0011835	0.00327142	0.00163482	0.000812511	0.0716294	0.00315116	0.0362714	0.00255615	0.00507155	0.017284	0.0123311	0.00570726	0.00366084	0.00196113	0.0140548	0.0184988	0.0387571	0.0080746	0.000367799	0.00140463	0.0282771	0.011903	0.0094788	0.010964	0.00131561	0.00232533	0.0283923	0.00144749	0.00161096	0.0059526	0.0164711	0.00257443	0.00458107	0.0247002	0.000611924	0.0027055	0.00314461	0.00806364	0.02029	0.0078285	0.00535489	0.00931374	0.00474954	0.00951706	0.00657749	0.00254481	0.00449629	6.681029
14400	-3782.905	-3927.592	144.687	0.210591	0.415222	0.584778	0.789409	2.009903	0.312647	0.0967613	0.0918322	0.0455769	0.0908796	0.0655426	0.0332994	0.067104	0.0481727	0.100441	0.0349323	0.134804	0.0351032	0.0409914	0.127529	0.0330677	0.142092	0.078966	0.265666	0.00960772	0.161415	0.134797	0.0377082	0.000265647	0.0151801	0.0880705	0.0787434	0.0464883	0.0638977	0.0280718	0.0441597	0.0255751	0.0694426	0.0979535	0.131355	0.00198141	0.145501	0.253073	0.0172415	0.00788942	0.00204164	0.0138568	0.0149596	0.0114237	0.0326599	0.0312041	0.411633	0.0214205	0.307144	0.0163691	0.0284721	0.0696152	0.0343333	0.0192036	0.0104268	0.0973572	0.09718	0.083442	0.303985	0.0827594	0.0496179	0.012121	0.0793564	0.0676549	0.060364	0.00380689	0.00213861	0.10307	0.105103	0.0352076	0.0461821	0.0558787	0.11317	0.0557764	0.0289966	0.158548	0.00570412	0.0490457	0.0211923	0.0838876	0.0976661	0.0450144	0.0759832	0.077066	0.0210344	0.0622036	0.0994516	0.0433943	0.0103552	0.300769	0.186643	0.224968	0.287619	0.278616	0.536202	0.823295	1.21463	1.86497	3.58917	0.9240243	0.0469277	0.0145237	0.0137839	0.00684101	0.0136409	0.00983783	0.00499818	0.0100722	0.00723064	0.015076	0.00524328	0.0202339	0.00526893	0.00615274	0.0191419	0.0049634	0.0213277	0.0118527	0.0398759	0.0014421	0.0242281	0.0202329	0.00565994	3.98731e-05	0.00227851	0.0132192	0.0118193	0.00697782	0.00959093	0.00421352	0.00662829	0.00383877	0.0104232	0.0147026	0.0197161	0.000297406	0.0218394	0.0379858	0.00258792	0.00118419	0.000306446	0.00207988	0.00224541	0.00171468	0.0049022	0.00468368	0.0617854	0.00321519	0.0461017	0.00245697	0.00427362	0.0104491	0.00515337	0.00288243	0.00156505	0.0146131	0.0145866	0.0125245	0.0456276	0.012422	0.00744756	0.00181934	0.0119113	0.0101549	0.00906053	0.000571408	0.000321002	0.0154706	0.0157757	0.00528461	0.00693186	0.00838729	0.0169866	0.00837195	0.00435233	0.0237979	0.000856178	0.00736167	0.00318093	0.0125914	0.0146595	0.00675659	0.0114049	0.0115675	0.00315723	0.00933666	0.0149275	0.0065134	0.0015543	6.662301
14436	-3787.301	-3933.525	146.2242	0.203112	0.412277	0.587723	0.796888	1.887617	0.297072	0.043548	0.0370515	0.014091	0.0661993	0.0152243	0.084537	0.00543126	0.0301744	0.0829057	0.0373744	0.0880911	0.0101117	0.0651113	0.0558109	0.0999643	0.168402	0.0439713	0.227354	0.0368939	0.0934547	0.139923	0.0539365	0.00653185	0.00368963	0.0334279	0.131266	0.0324816	0.0632039	0.00617464	0.0217255	0.0252836	0.0708502	0.104083	0.111945	0.0121211	0.0435576	0.209683	0.0358148	0.00193575	0.01814	0.031561	0.0340621	0.00507866	0.0283085	0.0296032	0.338551	0.0201942	0.236631	0.0791465	0.0190808	0.0151278	0.0571438	0.045428	0.0406726	0.0492752	0.0653238	0.151323	0.270048	0.0625912	0.12492	0.0180577	0.0796106	0.0497497	0.0657185	0.00539643	0.00195021	0.0655352	0.136358	0.0629992	0.0322346	0.0444708	0.105459	0.0423731	0.0442506	0.137481	0.00184433	0.068655	0.0041048	0.0229047	0.179023	0.0674266	0.0196539	0.0307596	0.00406719	0.0620886	0.0417015	0.0186036	0.0364387	0.326689	0.195596	0.319888	0.157827	0.281434	0.53884	0.824556	1.21277	1.85584	3.55323	0.9167481	0.0505092	0.0074042	0.00629964	0.0023958	0.0112555	0.00258849	0.0143733	0.000923443	0.00513036	0.0140959	0.00635453	0.0149776	0.00171922	0.0110705	0.00948918	0.0169963	0.0286323	0.00747617	0.0386555	0.00627283	0.0158895	0.0237901	0.00917048	0.00111057	0.000627324	0.00568353	0.0223184	0.00552265	0.0107462	0.00104984	0.00369385	0.0042988	0.0120462	0.0176965	0.0190333	0.00206087	0.00740582	0.0356511	0.00608937	0.000329123	0.00308423	0.00536611	0.00579136	0.000863492	0.00481312	0.00503325	0.0575617	0.00343349	0.0402328	0.0134568	0.00324419	0.00257209	0.0097158	0.00772384	0.0069153	0.00837795	0.0111066	0.0257284	0.0459146	0.010642	0.0212394	0.00307024	0.0135357	0.00845863	0.0111737	0.000917521	0.000331582	0.0111425	0.023184	0.0107114	0.00548065	0.00756109	0.0179305	0.00720443	0.00752365	0.023375	0.00031358	0.011673	0.000697913	0.00389434	0.0304382	0.0114641	0.00334163	0.00522986	0.000691519	0.0105565	0.00709024	0.00316305	0.00619544	5.881534
14472	-3781.625	-3929.434	147.809	0.252368	0.43041	0.569589	0.747633	2.903392	0.203515	0.0970793	0.00818609	0.00805537	0.0486157	0.00734657	0.0298671	0.020289	0.0441835	0.0936629	0.0196385	0.0983841	0.0257787	0.0361216	0.0859928	0.0548035	0.0784305	0.0568638	0.14355	0.0297692	0.100271	0.131062	0.0374028	0.0161674	0.00837889	0.0209915	0.0508634	0.0121745	0.03868	0.00818664	0.045458	0.012662	0.0702169	0.0395786	0.0569195	0.0109629	0.0719046	0.166586	0.0212062	0.00973467	0.0118964	0.0188558	0.0264986	0.00302358	0.010105	0.0145482	0.265675	0.0226343	0.18531	0.0313054	0.0501517	0.0458692	0.0246714	0.119096	0.00881158	0.0023896	0.0458458	0.095834	0.181998	0.0910675	0.0553661	0.0148996	0.114837	0.03894	0.0380085	0.00224302	0.0115285	0.0431407	0.104832	0.0024779	0.00132849	0.0410782	0.070725	0.0621013	0.0349163	0.0518157	0.00485567	0.0315265	0.0386534	0.0415527	0.089428	0.00534828	0.0267442	0.0512133	0.00716567	0.0450246	0.0272472	0.021389	0.0130546	0.294007	0.235585	0.121123	0.349285	0.192658	0.447908	0.778354	1.28476	2.2326	5.19055	1.190778	0.045564	0.0217347	0.00183275	0.00180348	0.0108844	0.00164479	0.00668681	0.00454242	0.00989205	0.0209698	0.00439677	0.0220268	0.00577149	0.00808711	0.0192525	0.0122697	0.0175594	0.012731	0.0321387	0.00666489	0.0224493	0.0293428	0.00837395	0.00361964	0.00187591	0.00469968	0.0113876	0.0027257	0.00865989	0.00183287	0.0101774	0.00283484	0.0157205	0.00886109	0.0127434	0.00245444	0.0160984	0.0372962	0.00474777	0.00217945	0.00266343	0.00422153	0.00593265	0.000676935	0.00226237	0.00325712	0.0594808	0.0050675	0.0414882	0.00700883	0.0112282	0.0102694	0.00552358	0.0266638	0.00197279	0.000534996	0.0102642	0.0214558	0.0407468	0.0203887	0.0123957	0.00333582	0.0257104	0.00871811	0.00850955	0.000502181	0.00258107	0.00965858	0.0234703	0.000554766	0.00029743	0.00919682	0.0158343	0.0139036	0.00781725	0.0116008	0.00108711	0.00705833	0.00865393	0.00930304	0.0200216	0.0011974	0.00598764	0.0114659	0.00160429	0.0100804	0.00610026	0.00478869	0.00292273	4.466569
